ALCHEMY_SCORE,ALCHEMY_TEXT,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,SEQNO,IMAGEBOX,STATUS,STATUSINFO,TOTALTRANSACTIONS,URL,USAGE,VISUAL_IMAGE,_ID,_REV
0.930862,person,2016,04,02,09,27,12,492-00,630x478+10+0,,,,,,20160402092712-492-00.jpg,20160402092712-492-00,1-2e04339d592c5d2d8f612cf73d53aaa0
0.858149,person,2016,04,02,09,28,17,493-01,42x138+446+176,,,,,,20160402092817-493-01.jpg,20160402092817-493-01,1-1524077c6edc5352fd236a1896d7a2c3
0.450166,person,2016,04,02,09,29,01,494-01,54x64+336+126,,,,,,20160402092901-494-01.jpg,20160402092901-494-01,1-de6ba5cabc3cf6cbb9c47252605d063b
0.574443,person,2016,04,02,09,29,38,495-00,28x78+340+122,,,,,,20160402092938-495-00.jpg,20160402092938-495-00,1-f123da4c3db4a40939faaf847845a6f7
0.890903,person,2016,04,02,09,30,19,496-00,50x64+344+134,,,,,,20160402093019-496-00.jpg,20160402093019-496-00,1-5442ff6e94412baebc4446828a86638c
0.999176,person,2016,04,02,09,33,14,497-00,600x478+16+0,,,,,,20160402093314-497-00.jpg,20160402093314-497-00,1-ec87bfbea6abc0e6acd9134452575fc8
0.802184,person,2016,04,02,09,36,12,498-01,46x110+326+96,,,,,,20160402093612-498-01.jpg,20160402093612-498-01,1-0a7d2887194be47bdcc357545ae7c66b
0.992608,person,2016,04,02,09,38,00,499-01,596x442+71+0,,,,,,20160402093800-499-01.jpg,20160402093800-499-01,1-9e1228eb8d131e204507d9b69ae09056
0.999547,person,2016,04,02,09,38,54,500-01,270x414+232+46,,,,,,20160402093854-500-01.jpg,20160402093854-500-01,1-ce7d6ece9a5985cb9b63989a71fe0555
0.998641,person,2016,04,02,09,39,56,501-00,266x388+210+60,,,,,,20160402093956-501-00.jpg,20160402093956-501-00,1-1ed9bd66f1b1bdd6e2bc3d592ad07fa6
0.947846,person,2016,04,02,09,40,45,502-01,76x104+522+306,,,,,,20160402094045-502-01.jpg,20160402094045-502-01,1-22b46884d4ec15b145241b04a45d518f
0.377541,person,2016,04,02,09,41,06,503-00,336x248+156+58,,,,,,20160402094106-503-00.jpg,20160402094106-503-00,1-069814b0095cd5a03d0b5a45582f6e67
0.310026,person,2016,04,02,09,41,50,504-00,46x68+336+126,,,,,,20160402094150-504-00.jpg,20160402094150-504-00,1-1e5711d39fdf48b2608dc39752e6699d
0.989013,person,2016,04,02,09,42,37,505-01,48x74+200+230,,,,,,20160402094237-505-01.jpg,20160402094237-505-01,1-a01f4b9195e345e415a971a2c3ec0f00
0.785835,person,2016,04,02,09,43,33,506-00,456x334+44+70,,,,,,20160402094333-506-00.jpg,20160402094333-506-00,1-ffd4d78b42a03bb4060351005ae23bf1
0.310026,kitchen,2016,04,02,09,46,29,507-00,26x88+134+388,,,,,,20160402094629-507-00.jpg,20160402094629-507-00,1-18c737d577a2ee038424702310abab90
0.645656,person,2016,04,02,09,49,51,508-01,372x120+152+170,,,,,,20160402094951-508-01.jpg,20160402094951-508-01,1-3e837d591196a3debc458825227c81c0
,NO_TAGS,2016,04,02,09,51,17,509-01,32x68+220+202,,,,,,20160402095117-509-01.jpg,20160402095117-509-01,1-e70c043e21e55a764059d3b934e36657
0.28905,person,2016,04,02,09,51,49,510-00,48x80+202+210,,,,,,20160402095149-510-00.jpg,20160402095149-510-00,1-ebdb14da7eb3faa2f155d798814e826b
0.524979,person,2016,04,02,09,53,30,511-00,440x128+158+214,,,,,,20160402095330-511-00.jpg,20160402095330-511-00,1-2e35c4b7c7865d308112682100f5bc4c
0.645656,person,2016,04,02,10,15,28,512-00,76x44+224+180,,,,,,20160402101528-512-00.jpg,20160402101528-512-00,1-5d72e5b37941d083d115a6b7de4e9a74
0.983697,person,2016,04,02,10,16,48,513-01,400x264+146+72,,,,,,20160402101648-513-01.jpg,20160402101648-513-01,1-f9f21aca7821622eed146903c4467af7
0.75026,person,2016,04,02,10,30,13,514-00,628x394+14+44,,,,,,20160402103013-514-00.jpg,20160402103013-514-00,1-5cd006582c772acfabbee9d159e6d2c1
0.450166,person,2016,04,02,10,31,30,515-01,54x210+220+58,,,,,,20160402103130-515-01.jpg,20160402103130-515-01,1-a42e42fb42e7e638518ad7c9e5eaf488
,NO_TAGS,2016,04,02,10,34,52,516-00,36x64+344+128,,,,,,20160402103452-516-00.jpg,20160402103452-516-00,1-ca44918c2f5fa490ad93c6a4ed33010c
0.731059,person,2016,04,02,10,36,15,517-01,54x224+368+54,,,,,,20160402103615-517-01.jpg,20160402103615-517-01,1-b5a01a5f81832f737e0e4e3ca0f732ec
0.450166,person,2016,04,02,10,38,47,518-00,46x274+224+20,,,,,,20160402103847-518-00.jpg,20160402103847-518-00,1-deab0598ea6a2a661abaf03f065ebafb
0.310026,person,2016,04,02,10,42,41,519-01,42x54+302+142,,,,,,20160402104241-519-01.jpg,20160402104241-519-01,1-0d874b33c96bf625d9d1a0c103ff000c
,NO_TAGS,2016,04,02,10,51,48,520-00,638x478+2+0,,,,,,20160402105148-520-00.jpg,20160402105148-520-00,1-02a6ed6a308b04c1f77f01af560702b6
0.996982,person,2016,04,02,10,53,35,521-00,274x472+174+6,,,,,,20160402105335-521-00.jpg,20160402105335-521-00,1-3682b5d90e76c3c6851da8b7662d2a25
,NO_TAGS,2016,04,02,10,54,26,522-00,92x274+456+40,,,,,,20160402105426-522-00.jpg,20160402105426-522-00,1-223a2ce4fadc8bfbbc4fef5ad8ec858f
0.331812,person,2016,04,02,10,54,50,523-01,74x174+410+154,,,,,,20160402105450-523-01.jpg,20160402105450-523-01,1-57ccf41ca89b73860bc8bf9102fc44b2
0.996982,person,2016,04,02,10,55,44,524-00,482x456+82+0,,,,,,20160402105544-524-00.jpg,20160402105544-524-00,1-12bc65fd4881c4b646e2a9bcdeae4008
0.998167,person,2016,04,02,11,00,56,525-01,22x104+220+226,,,,,,20160402110056-525-01.jpg,20160402110056-525-01,1-e55b227eb905fea64326d3566db54276
0.930862,person,2016,04,02,11,04,14,526-00,30x384+388+20,,,,,,20160402110414-526-00.jpg,20160402110414-526-00,1-1cb7616405c2a2b8cd800a1e13a7ba4a
0.999254,person,2016,04,02,11,06,11,527-01,242x478+214+0,,,,,,20160402110611-527-01.jpg,20160402110611-527-01,1-9d5faf0092de29e4bf189e7ba4eb2f43
,NO_TAGS,2016,04,02,11,07,00,528-01,50x74+432+210,,,,,,20160402110700-528-01.jpg,20160402110700-528-01,1-3599d9d69bf7f59a297e695ac5a6825a
0.996982,person,2016,04,02,11,07,50,529-00,144x478+286+0,,,,,,20160402110750-529-00.jpg,20160402110750-529-00,1-ba7fa75cc54e1ccb2ec32b4b0f48bfbd
0.549834,person,2016,04,02,11,09,04,530-00,130x224+336+78,,,,,,20160402110904-530-00.jpg,20160402110904-530-00,1-7e5c9581323d0c94ea608bf5e83a896e
0.996982,person,2016,04,02,11,10,10,531-01,186x452+190+26,,,,,,20160402111010-531-01.jpg,20160402111010-531-01,1-70d29467c52c0f4715b6da9bab0aabe5
,NO_TAGS,2016,04,02,11,11,02,532-00,82x144+390+124,,,,,,20160402111102-532-00.jpg,20160402111102-532-00,1-e75815753ae2ae5a42ae0f153cebbaf2
0.999447,person,2016,04,02,11,12,36,533-01,148x456+240+22,,,,,,20160402111236-533-01.jpg,20160402111236-533-01,1-aa6febf106f947e010fab3b16d9f8527
0.549834,person,2016,04,02,11,13,56,534-01,24x110+118+232,,,,,,20160402111356-534-01.jpg,20160402111356-534-01,1-26bb7303acb23d04564fec2d8e13d825
0.832018,person,2016,04,02,11,14,30,535-01,480x224+120+108,,,,,,20160402111430-535-01.jpg,20160402111430-535-01,1-7321a358b5ef211f9d037f7b891b400b
0.574443,person,2016,04,02,11,16,42,536-01,56x50+360+170,,,,,,20160402111642-536-01.jpg,20160402111642-536-01,1-b92045b62bca4972535184a9d50c7331
0.986613,person,2016,04,02,11,17,18,537-00,176x304+198+172,,,,,,20160402111718-537-00.jpg,20160402111718-537-00,1-9efbdd2fbc5685c31f84b75ce7cff784
0.869892,person,2016,04,02,11,18,51,538-01,32x54+370+178,,,,,,20160402111851-538-01.jpg,20160402111851-538-01,1-e8509a68ee247856153cfba80933814e
,NO_TAGS,2016,04,02,11,21,26,539-00,406x104+144+172,,,,,,20160402112126-539-00.jpg,20160402112126-539-00,1-d1c9d9b47ee089656d835f9268871f3a
0.574443,person,2016,04,02,11,22,29,540-00,388x194+152+66,,,,,,20160402112229-540-00.jpg,20160402112229-540-00,1-71ef2621ec5cb187e71a56c32907052d
0.802184,person,2016,04,02,11,23,37,541-01,64x64+396+220,,,,,,20160402112337-541-01.jpg,20160402112337-541-01,1-cfd0c491c8d85594cde6ebe8a214efca
0.28905,person,2016,04,02,11,27,34,542-00,542x154+42+192,,,,,,20160402112734-542-00.jpg,20160402112734-542-00,1-f04f59a58532292ecfc9a23954fc34ad
0.425557,person,2016,04,02,11,30,00,543-00,38x130+190+130,,,,,,20160402113000-543-00.jpg,20160402113000-543-00,1-2cd07d939dbbed2965a0102fc6c6b0f6
0.622459,person,2016,04,02,11,34,29,544-01,42x130+174+128,,,,,,20160402113429-544-01.jpg,20160402113429-544-01,1-61292eec8d13c8c93f6d192e6019ddea
0.982014,person,2016,04,02,11,36,09,545-00,506x228+72+118,,,,,,20160402113609-545-00.jpg,20160402113609-545-00,1-57dbe08c446ea062578b6e9d867c10b4
,NO_TAGS,2016,04,02,11,45,22,546-00,32x74+222+176,,,,,,20160402114522-546-00.jpg,20160402114522-546-00,1-a9e2609dc7b8578b4eefcbc817b4a9cd
0.942676,person,2016,04,02,11,46,08,547-01,36x54+284+138,,,,,,20160402114608-547-01.jpg,20160402114608-547-01,1-73eca2f8080356d86c614f26bf56dbeb
0.645656,person,2016,04,02,11,46,56,548-00,30x64+378+132,,,,,,20160402114656-548-00.jpg,20160402114656-548-00,1-e391a95dd37fd394cfd754faf15501e4
0.768525,person,2016,04,02,11,50,40,549-00,488x244+72+114,,,,,,20160402115040-549-00.jpg,20160402115040-549-00,1-9f180862baf2dc3c8edb531a1a7b072b
,NO_TAGS,2016,04,02,11,51,32,550-01,26x58+220+228,,,,,,20160402115132-550-01.jpg,20160402115132-550-01,1-88a56958509b1b97bea392be33081824
0.785835,person,2016,04,02,11,52,12,551-00,376x354+106+34,,,,,,20160402115212-551-00.jpg,20160402115212-551-00,1-f76b823930ef822a5ab351e5897eb902
,NO_TAGS,2016,04,02,11,55,47,552-01,50x54+198+234,,,,,,20160402115547-552-01.jpg,20160402115547-552-01,1-d92f2a5498823b3708c6ed1708abd232
0.768525,person,2016,04,02,11,59,37,553-01,340x384+80+26,,,,,,20160402115937-553-01.jpg,20160402115937-553-01,1-d0add522e7751b3cb29c07ac2695502b
0.858149,person,2016,04,02,12,01,00,554-01,36x78+322+116,,,,,,20160402120100-554-01.jpg,20160402120100-554-01,1-a77d381ed4b0057daa7ceb0649ce4ba6
0.973403,person,2016,04,02,12,06,50,555-01,528x154+66+174,,,,,,20160402120650-555-01.jpg,20160402120650-555-01,1-d2c58cf4c92d744e948bd607c470a7cf
0.970688,person,2016,04,02,12,09,02,556-00,22x80+226+206,,,,,,20160402120902-556-00.jpg,20160402120902-556-00,1-3b1dbd0f13249323274bae9a58bff864
0.622459,person,2016,04,02,12,09,16,557-01,54x54+336+78,,,,,,20160402120916-557-01.jpg,20160402120916-557-01,1-8d51d7894351138b18b43f937edf940d
0.989013,person,2016,04,02,12,10,52,558-00,72x144+378+94,,,,,,20160402121052-558-00.jpg,20160402121052-558-00,1-c957d5c7c848cb92c9b9fd4842200f60
0.991837,person,2016,04,02,12,11,10,559-01,158x478+258+0,,,,,,20160402121110-559-01.jpg,20160402121110-559-01,1-0e70a14bbfffbe8c63186e55f6236779
,NO_TAGS,2016,04,02,12,12,09,560-00,516x478+64+0,,,,,,20160402121209-560-00.jpg,20160402121209-560-00,1-eba6f36f9d6beb0dfb9b8f27ff143fed
0.996316,person,2016,04,02,12,13,42,561-01,470x478+80+0,,,,,,20160402121342-561-01.jpg,20160402121342-561-01,1-43213b9ec59234b4f343332938a0eada
0.993307,person,2016,04,02,12,14,56,562-01,38x150+218+152,,,,,,20160402121456-562-01.jpg,20160402121456-562-01,1-6f7bfe8cf0d851560ab99ed511a8b106
0.998499,person,2016,04,02,12,15,22,563-00,234x364+170+114,,,,,,20160402121522-563-00.jpg,20160402121522-563-00,1-de26e77c84db0797fa032b9c0d89ff38
0.985226,person,2016,04,02,12,15,48,564-00,288x478+152+0,,,,,,20160402121548-564-00.jpg,20160402121548-564-00,1-e77e3a5dfe1eec897a46eb16c11163f7
0.956893,person,2016,04,02,12,16,19,565-01,58x44+358+82,,,,,,20160402121619-565-01.jpg,20160402121619-565-01,1-294c342194269b4ff520214647949100
0.952574,person,2016,04,02,12,16,50,566-01,84x388+378+0,,,,,,20160402121650-566-01.jpg,20160402121650-566-01,1-ddee01604e9676e1a87cedbf57c91e60
0.377541,person,2016,04,02,12,17,46,567-01,342x326+120+0,,,,,,20160402121746-567-01.jpg,20160402121746-567-01,1-f97771ff095c5dd543f6cd6359fc97cd
0.802184,person,2016,04,02,12,18,39,568-00,38x54+206+262,,,,,,20160402121839-568-00.jpg,20160402121839-568-00,1-06bb87b9ff5f5531419343791bb598a3
0.731059,person,2016,04,02,12,18,57,569-00,46x50+368+80,,,,,,20160402121857-569-00.jpg,20160402121857-569-00,1-b00a4680f09537666f4eb03c9fd01edb
0.998167,person,2016,04,02,12,19,31,570-00,206x466+224+12,,,,,,20160402121931-570-00.jpg,20160402121931-570-00,1-6f78c111371896d786305e52a7313f30
,NO_TAGS,2016,04,02,12,20,32,571-01,340x170+164+100,,,,,,20160402122032-571-01.jpg,20160402122032-571-01,1-405e885cb2f12233eeadf1044f64b8e2
0.999254,person,2016,04,02,12,21,02,572-00,228x478+188+0,,,,,,20160402122102-572-00.jpg,20160402122102-572-00,1-8b635bb5b791733e62ebb0002d1cd26d
0.354344,person,2016,04,02,12,21,44,573-00,420x174+174+144,,,,,,20160402122144-573-00.jpg,20160402122144-573-00,1-7abf4ac05d558e9f892044296170504f
,NO_TAGS,2016,04,02,12,22,12,574-00,20x130+206+234,,,,,,20160402122212-574-00.jpg,20160402122212-574-00,1-b067744daa59221c6902dbd6aa7d7489
0.268941,person,2016,04,02,12,28,07,575-00,354x354+92+124,,,,,,20160402122807-575-00.jpg,20160402122807-575-00,1-f8fbd66608cebb62d9db2995c8d8944c
0.524979,person,2016,04,02,12,28,43,576-00,48x48+298+144,,,,,,20160402122843-576-00.jpg,20160402122843-576-00,1-18fe7a08e97e6640b58382c1b25af7cf
0.785835,person,2016,04,02,12,29,56,577-00,348x210+98+122,,,,,,20160402122956-577-00.jpg,20160402122956-577-00,1-2991c02ddf1fc8e414488f28ef52163b
0.524979,person,2016,04,02,12,30,30,578-01,482x204+114+126,,,,,,20160402123030-578-01.jpg,20160402123030-578-01,1-483d05c13051ee78977f1199938221b7
,NO_TAGS,2016,04,02,12,30,56,579-00,28x80+220+176,,,,,,20160402123056-579-00.jpg,20160402123056-579-00,1-6382f6b872ff5533575e958e1f885440
,NO_TAGS,2016,04,02,12,31,27,580-01,46x34+400+284,,,,,,20160402123127-580-01.jpg,20160402123127-580-01,1-f5e039d397ee5dd071a6b253ab95f4a5
0.28905,person,2016,04,02,12,32,12,581-01,538x250+60+106,,,,,,20160402123212-581-01.jpg,20160402123212-581-01,1-f579a40f56574c0d63e4cfc63118199e
0.952574,person,2016,04,02,12,33,49,582-00,266x220+146+108,,,,,,20160402123349-582-00.jpg,20160402123349-582-00,1-a6521186ae42c52434bd0a19cca3a405
0.668188,person,2016,04,02,12,34,58,583-01,224x210+166+76,,,,,,20160402123458-583-01.jpg,20160402123458-583-01,1-282174ef9e90aa269c1d96cddb9bcd23
,NO_TAGS,2016,04,02,12,35,28,584-01,398x478+110+0,,,,,,20160402123528-584-01.jpg,20160402123528-584-01,1-cbf1e6836a87d253e306af2f8ae2c561
0.310026,person,2016,04,02,12,37,00,585-01,556x432+66+46,,,,,,20160402123700-585-01.jpg,20160402123700-585-01,1-b679dbfc6e99bdcfc86687af5420959c
,NO_TAGS,2016,04,02,12,37,50,586-00,498x84+72+240,,,,,,20160402123750-586-00.jpg,20160402123750-586-00,1-dde2226d4c70f4a62a56d697b92c76bd
,NO_TAGS,2016,04,02,12,38,22,587-01,462x124+60+212,,,,,,20160402123822-587-01.jpg,20160402123822-587-01,1-ccb6df9eb049c554efa9d70ca5e84a7b
0.983697,person,2016,04,02,12,40,37,588-00,454x180+96+158,,,,,,20160402124037-588-00.jpg,20160402124037-588-00,1-df823593d5e1373b385e6c89cbdb13e6
,NO_TAGS,2016,04,02,12,41,30,589-01,96x34+390+244,,,,,,20160402124130-589-01.jpg,20160402124130-589-01,1-c1153045227e307e8ccde83446558088
,NO_TAGS,2016,04,02,12,43,53,590-00,56x68+158+264,,,,,,20160402124353-590-00.jpg,20160402124353-590-00,1-8efdae9e2f36ee93954e3ff1546a7f2d
,NO_TAGS,2016,04,02,12,44,15,591-01,48x74+160+254,,,,,,20160402124415-591-01.jpg,20160402124415-591-01,1-e8f7ad50dc4729f311608ad1372381c9
,NO_TAGS,2016,04,02,12,44,39,592-01,64x48+166+270,,,,,,20160402124439-592-01.jpg,20160402124439-592-01,1-b34f4e7fc5f63d750beca6b8565c8f26
0.574443,person,2016,04,02,12,45,47,593-01,410x144+124+158,,,,,,20160402124547-593-01.jpg,20160402124547-593-01,1-5ab8647b42c044274830f5cc38538eef
0.689974,person,2016,04,02,12,47,10,594-00,500x208+52+132,,,,,,20160402124710-594-00.jpg,20160402124710-594-00,1-1d0cc5ca6b91a85a0c692fbc67105988
0.930862,person,2016,04,02,12,47,27,595-00,44x74+388+174,,,,,,20160402124727-595-00.jpg,20160402124727-595-00,1-02d70d6a1a38c1b8d3097fc2411bb836
0.622459,person,2016,04,02,12,48,18,596-00,50x50+296+148,,,,,,20160402124818-596-00.jpg,20160402124818-596-00,1-8ab5b7361d480cad4773c62a680fdcf8
,NO_TAGS,2016,04,02,12,51,01,597-00,34x54+218+194,,,,,,20160402125101-597-00.jpg,20160402125101-597-00,1-6e34f611a375b94dbbef14d044330177
0.354344,person,2016,04,02,12,54,03,598-01,298x452+188+26,,,,,,20160402125403-598-01.jpg,20160402125403-598-01,1-86d0fe06e648b2811e93f335689ade79
,NO_TAGS,2016,04,02,12,55,45,599-01,90x170+162+172,,,,,,20160402125545-599-01.jpg,20160402125545-599-01,1-7088909e1e37c522774558039bc04563
,NO_TAGS,2016,04,02,12,56,21,600-01,466x128+88+208,,,,,,20160402125621-600-01.jpg,20160402125621-600-01,1-9c87dbc6ef4b4a683fa3fc9bea14d42a
,NO_TAGS,2016,04,02,12,56,47,601-00,28x60+222+198,,,,,,20160402125647-601-00.jpg,20160402125647-601-00,1-b535a57fac71803e7d6afb7fafe17d85
,NO_TAGS,2016,04,02,12,57,38,602-00,444x124+82+210,,,,,,20160402125738-602-00.jpg,20160402125738-602-00,1-b7c35d801768a4b01e824a9cb19f1094
,NO_TAGS,2016,04,02,12,58,56,603-00,42x104+206+200,,,,,,20160402125856-603-00.jpg,20160402125856-603-00,1-8389d0935788780b14e9abdec3e4ea7d
,NO_TAGS,2016,04,02,13,03,46,604-01,62x30+166+288,,,,,,20160402130346-604-01.jpg,20160402130346-604-01,1-b21f799d969d3d0ac5b6aa66aaf9e354
,NO_TAGS,2016,04,02,13,04,47,605-00,500x458+62+0,,,,,,20160402130447-605-00.jpg,20160402130447-605-00,1-760d0bcc0c84919eef90616aea524c80
0.668188,person,2016,04,02,13,08,07,606-01,638x248+7+108,,,,,,20160402130807-606-01.jpg,20160402130807-606-01,1-105d6dc36f4de12b59ba1cc10b861265
,NO_TAGS,2016,04,02,13,09,05,607-00,34x104+208+208,,,,,,20160402130905-607-00.jpg,20160402130905-607-00,1-cdc0dc15e9fe691c0e02f56c08a70c47
,NO_TAGS,2016,04,02,13,12,23,608-00,32x70+218+214,,,,,,20160402131223-608-00.jpg,20160402131223-608-00,1-4d08ca8734da1f81403472da26f080b9
,NO_TAGS,2016,04,02,13,14,17,609-00,28x94+220+206,,,,,,20160402131417-609-00.jpg,20160402131417-609-00,1-057e82aded3f782e6635a45dd9bb9e26
,NO_TAGS,2016,04,02,13,14,56,610-00,42x100+198+250,,,,,,20160402131456-610-00.jpg,20160402131456-610-00,1-1564a43403997e70bbc27c72750a3ae8
,NO_TAGS,2016,04,02,13,15,56,611-00,406x74+106+222,,,,,,20160402131556-611-00.jpg,20160402131556-611-00,1-787f6c8b5a928f014ba0ce2c72b51f9e
,NO_TAGS,2016,04,02,13,18,36,612-01,34x58+220+194,,,,,,20160402131836-612-01.jpg,20160402131836-612-01,1-57e8da31994a8fa6ce3a155eb020070d
0.997268,person,2016,04,02,13,21,03,613-00,420x478+112+0,,,,,,20160402132103-613-00.jpg,20160402132103-613-00,1-d34b4832dcfdfe92cb8562f90fc612cf
,NO_TAGS,2016,04,02,13,22,40,614-01,44x104+206+192,,,,,,20160402132240-614-01.jpg,20160402132240-614-01,1-cecdaf19b22529ed46a5f70659f12dbc
,NO_TAGS,2016,04,02,13,23,52,615-01,42x70+158+246,,,,,,20160402132352-615-01.jpg,20160402132352-615-01,1-95581cd3defff148d13c139387901a86
0.268941,person,2016,04,02,13,25,45,616-00,44x64+196+220,,,,,,20160402132545-616-00.jpg,20160402132545-616-00,1-6635e684ca930519256f3b9d3081e691
0.28905,person,2016,04,02,13,26,11,617-01,28x74+220+216,,,,,,20160402132611-617-01.jpg,20160402132611-617-01,1-644c0a55ffa46bca7b64a3890e4adff1
0.331812,person,2016,04,02,13,27,48,618-01,96x160+148+186,,,,,,20160402132748-618-01.jpg,20160402132748-618-01,1-110c3bde5875b6a71bee7fede4a19779
,NO_TAGS,2016,04,02,13,35,25,619-00,32x124+218+168,,,,,,20160402133525-619-00.jpg,20160402133525-619-00,1-7af0cb66fbf3f2f1693a4dfdef4ca346
,NO_TAGS,2016,04,02,13,36,38,620-00,36x60+170+248,,,,,,20160402133638-620-00.jpg,20160402133638-620-00,1-b74fbf069d773af7f4f8f442843ae205
,NO_TAGS,2016,04,02,13,39,05,621-00,72x74+154+248,,,,,,20160402133905-621-00.jpg,20160402133905-621-00,1-5c93fe43842ccc7648d4f23fdcb9098a
0.450166,person,2016,04,02,13,39,46,622-00,478x424+90+4,,,,,,20160402133946-622-00.jpg,20160402133946-622-00,1-e36542e6089b4534602b1ffe1cae2fa2
,NO_TAGS,2016,04,02,13,45,54,623-00,42x58+208+276,,,,,,20160402134554-623-00.jpg,20160402134554-623-00,1-5d9f9742a0d68817fa53c36544bad926
,NO_TAGS,2016,04,02,13,46,57,624-01,514x164+18+232,,,,,,20160402134657-624-01.jpg,20160402134657-624-01,1-48bfd124758a01571fdf1cfe101f420a
,NO_TAGS,2016,04,02,13,47,39,625-01,66x114+414+236,,,,,,20160402134739-625-01.jpg,20160402134739-625-01,1-991c0176e12e8cd5de4e24f3f10ed539
0.900249,person,2016,04,02,13,55,18,626-00,484x424+84+14,,,,,,20160402135518-626-00.jpg,20160402135518-626-00,1-7d29cb05e4408b7dcbdba0231cc0cfa6
0.768525,person,2016,04,02,13,58,02,627-00,52x110+368+120,,,,,,20160402135802-627-00.jpg,20160402135802-627-00,1-3d4d752b83a7398d2f99de6076dc644d
0.832018,person,2016,04,02,13,58,19,628-00,62x60+396+188,,,,,,20160402135819-628-00.jpg,20160402135819-628-00,1-c63eb06e537b665b2c6c898d397d076b
0.768525,person,2016,04,02,13,59,54,629-01,60x84+362+148,,,,,,20160402135954-629-01.jpg,20160402135954-629-01,1-c9518c3a893a3beee357ed1f74c71476
0.268941,person,2016,04,02,14,00,31,630-01,84x224+416+64,,,,,,20160402140031-630-01.jpg,20160402140031-630-01,1-b0a2131236239af1dcabb28f0b936ebe
0.668188,person,2016,04,02,14,00,49,631-01,38x48+368+178,,,,,,20160402140049-631-01.jpg,20160402140049-631-01,1-45b6c2d3d9ba2b1a18fa55eeafc0e679
0.710949,person,2016,04,02,14,01,08,632-00,54x54+380+84,,,,,,20160402140108-632-00.jpg,20160402140108-632-00,1-df8c83a0063c1d8de00f26dd06c7cd09
0.832018,person,2016,04,02,14,01,41,633-01,60x64+362+162,,,,,,20160402140141-633-01.jpg,20160402140141-633-01,1-08bf412f0db155772ddc55a08cbe9255
0.75026,person,2016,04,02,14,04,29,634-01,492x304+80+66,,,,,,20160402140429-634-01.jpg,20160402140429-634-01,1-8560e4018583953a0ab2e9bf13ba2ef4
,NO_TAGS,2016,04,02,14,05,29,635-00,414x184+134+144,,,,,,20160402140529-635-00.jpg,20160402140529-635-00,1-888ccec426c547147d8f87a09e33c07f
,NO_TAGS,2016,04,02,14,06,46,636-01,210x396+264+82,,,,,,20160402140646-636-01.jpg,20160402140646-636-01,1-3bdec672ad76bd9a3f0c806ab0588c38
,NO_TAGS,2016,04,02,14,08,06,637-01,570x220+22+180,,,,,,20160402140806-637-01.jpg,20160402140806-637-01,1-c8dcb22bf7edc5b9d4cd43fad0482e61
,NO_TAGS,2016,04,02,14,08,52,638-01,36x90+202+202,,,,,,20160402140852-638-01.jpg,20160402140852-638-01,1-3de222d42d1063e756817cfe71d2d562
,NO_TAGS,2016,04,02,14,09,16,639-01,274x310+158+168,,,,,,20160402140916-639-01.jpg,20160402140916-639-01,1-d7ff78f8484d085a46af1819c59cfc53
0.354344,person,2016,04,02,14,10,38,640-01,28x108+158+346,,,,,,20160402141038-640-01.jpg,20160402141038-640-01,1-6ef75c79260bd3cfb91d61c4e437a378
,NO_TAGS,2016,04,02,14,11,50,641-00,42x44+154+254,,,,,,20160402141150-641-00.jpg,20160402141150-641-00,1-9734d2eec85cf5c54d026ca1329bdd4f
,NO_TAGS,2016,04,02,14,12,07,642-01,28x74+174+366,,,,,,20160402141207-642-01.jpg,20160402141207-642-01,1-8cf8fe66cec2f621ba2a39f9c85b2a48
,NO_TAGS,2016,04,02,14,13,18,643-01,44x54+178+262,,,,,,20160402141318-643-01.jpg,20160402141318-643-01,1-89c059e457f1ad4162f1ef4ed8f8d782
,NO_TAGS,2016,04,02,14,13,46,644-00,58x50+154+260,,,,,,20160402141346-644-00.jpg,20160402141346-644-00,1-6bab1508617599f169bf40c0e01c69d9
0.28905,person,2016,04,02,14,18,21,645-01,38x74+170+378,,,,,,20160402141821-645-01.jpg,20160402141821-645-01,1-83b0ea333582dd4ec46384066d94321a
,NO_TAGS,2016,04,02,14,20,11,646-01,70x38+172+282,,,,,,20160402142011-646-01.jpg,20160402142011-646-01,1-4d822f41f383846b94e212c7a41cdff1
,NO_TAGS,2016,04,02,14,30,20,647-00,50x34+178+306,,,,,,20160402143020-647-00.jpg,20160402143020-647-00,1-ed6292fe8d444d936b888b9d301d6b30
,NO_TAGS,2016,04,02,14,30,59,648-01,96x54+402+246,,,,,,20160402143059-648-01.jpg,20160402143059-648-01,1-6ca5c20fa4fab378fdcf100b84ea0b90
,NO_TAGS,2016,04,02,14,31,24,649-01,36x64+172+290,,,,,,20160402143124-649-01.jpg,20160402143124-649-01,1-45e8b0d9b59e213b2cf6560e7380fb7d
,NO_TAGS,2016,04,02,14,31,48,650-01,30x90+152+378,,,,,,20160402143148-650-01.jpg,20160402143148-650-01,1-78a455561abe39adcc42f0a29035ec8b
0.310026,person,2016,04,02,14,34,35,651-01,36x54+216+204,,,,,,20160402143435-651-01.jpg,20160402143435-651-01,1-c670750b86e9ce599ac3a16b71d4dc53
0.28905,person,2016,04,02,14,35,38,652-00,638x468+-24+0,,,,,,20160402143538-652-00.jpg,20160402143538-652-00,1-0c43f93cdbee6d90a85985e0b189d410
